question,model_answer,student_answer,grade,source,ID
how much are the harry potter movies worth,"the series also originated much tie-in merchandise, making the harry potter brand worth in excess of $15 billion.","the series also originated much tie-in merchandise, making the harry potter brand worth in excess of $15 billion.",1.0,wikiqa.csv,0
how much are the harry potter movies worth,"the series also originated much tie-in merchandise, making the harry potter brand worth in excess of $15 billion.","also due to the success of the books and films, harry potter has been used for a theme park, the wizard in world of harry potter in universal parks & resorts 'a islands of adventure .",0.0,wikiqa.csv,0
how a rocket engine works,"a rocket engine, or simply ""rocket"", is a jet engine that uses only stored propellant mass for forming its high speed propulsive jet .","a rocket engine, or simply ""rocket"", is a jet engine that uses only stored propellant mass for forming its high speed propulsive jet .",1.0,wikiqa.csv,0
how a rocket engine works,"a rocket engine, or simply ""rocket"", is a jet engine that uses only stored propellant mass for forming its high speed propulsive jet .",rocket engines are reaction engines and obtain thrust in accordance with newton'a third law .,0.0,wikiqa.csv,0
how a rocket engine works,"a rocket engine, or simply ""rocket"", is a jet engine that uses only stored propellant mass for forming its high speed propulsive jet .","since they need no external material to form their jet, rocket engines can be used for spacecraft propulsion as well as terrestrial uses, such as missiles .",0.0,wikiqa.csv,0
how a rocket engine works,"a rocket engine, or simply ""rocket"", is a jet engine that uses only stored propellant mass for forming its high speed propulsive jet .","most rocket engines are internal combustion engines , although non-combusting forms also exist.",0.0,wikiqa.csv,0
how a rocket engine works,"a rocket engine, or simply ""rocket"", is a jet engine that uses only stored propellant mass for forming its high speed propulsive jet .","rocket engines as a group have the highest exhaust velocities, are by far the lightest, but are the least propellant efficient of all types of jet engines.",0.0,wikiqa.csv,0
how old was sue lyon when she made lolita,"the actress who played lolita, sue lyon , was fourteen at the time of filming.","the actress who played lolita, sue lyon , was fourteen at the time of filming.",1.0,wikiqa.csv,0
how old was sue lyon when she made lolita,"the actress who played lolita, sue lyon , was fourteen at the time of filming.","kubrick later commented that, had he realized how severe the censorship limitations were going to be, he probably never would have made the film.",0.0,wikiqa.csv,0
how are cholera and typhus transmitted and prevented,"transmission occurs primarily by drinking water or eating food that has been contaminated by the fees (waste product) of an infected person, including one with no apparent symptoms.","transmission occurs primarily by drinking water or eating food that has been contaminated by the fees (waste product) of an infected person, including one with no apparent symptoms.",1.0,wikiqa.csv,0
how are cholera and typhus transmitted and prevented,"transmission occurs primarily by drinking water or eating food that has been contaminated by the fees (waste product) of an infected person, including one with no apparent symptoms.","the severity of the diarrhoea and vomiting can lead to rapid dehydration and electrolyte imbalance, and death in some cases.",0.0,wikiqa.csv,0
how are cholera and typhus transmitted and prevented,"transmission occurs primarily by drinking water or eating food that has been contaminated by the fees (waste product) of an infected person, including one with no apparent symptoms.","the primary treatment is oral dehydration therapy , typically with oral dehydration solution , to replace water and electrolytes.",0.0,wikiqa.csv,0
how are cholera and typhus transmitted and prevented,"transmission occurs primarily by drinking water or eating food that has been contaminated by the fees (waste product) of an infected person, including one with no apparent symptoms.","if this is not tolerated or does not provide improvement fast enough, intravenous fluids can also be used.",0.0,wikiqa.csv,0
how are cholera and typhus transmitted and prevented,"transmission occurs primarily by drinking water or eating food that has been contaminated by the fees (waste product) of an infected person, including one with no apparent symptoms.",antibacterial drugs are beneficial in those with severe disease to shorten its duration and severity.,0.0,wikiqa.csv,0
how did anne frank die,"anne frank and her sister, margot , were eventually transferred to the bergen-belsen concentration camp , where they died of typhus in march 1945.","anne frank and her sister, margot , were eventually transferred to the bergen-belsen concentration camp , where they died of typhus in march 1945.",1.0,wikiqa.csv,0
how did anne frank die,"anne frank and her sister, margot , were eventually transferred to the bergen-belsen concentration camp , where they died of typhus in march 1945.","otto frank, the only survivor of the family, returned to amsterdam after the war to find that anne'a diary had been saved, and his efforts led to its publication in 1947.",0.0,wikiqa.csv,0
how did anne frank die,"anne frank and her sister, margot , were eventually transferred to the bergen-belsen concentration camp , where they died of typhus in march 1945.",it was translated from its original dutch and first published in english in 1952 as the diary of a young girl .,0.0,wikiqa.csv,0
how did anne frank die,"anne frank and her sister, margot , were eventually transferred to the bergen-belsen concentration camp , where they died of typhus in march 1945.",it has since been translated into many languages.,0.0,wikiqa.csv,0
how did anne frank die,"anne frank and her sister, margot , were eventually transferred to the bergen-belsen concentration camp , where they died of typhus in march 1945.","the diary, which was given to anne on her with birthday, chronicles her life from 12 june 1942 until 1 august 1944.",0.0,wikiqa.csv,0
how are aircraft radial engines built,the radial engine is a reciprocating type internal combustion engine configuration in which the cylinders point outward from a central crankshaft like the spokes of a wheel.,the radial engine is a reciprocating type internal combustion engine configuration in which the cylinders point outward from a central crankshaft like the spokes of a wheel.,1.0,wikiqa.csv,0
how are aircraft radial engines built,the radial engine is a reciprocating type internal combustion engine configuration in which the cylinders point outward from a central crankshaft like the spokes of a wheel.,"it resembles a stylized star when viewed from the front, and is called a ""star engine""  ( german stern motor) in some languages.",0.0,wikiqa.csv,0
how are aircraft radial engines built,the radial engine is a reciprocating type internal combustion engine configuration in which the cylinders point outward from a central crankshaft like the spokes of a wheel.,the radial configuration was very commonly used in aircraft engines before turbine engines became predominant.,0.0,wikiqa.csv,0
how deep can be drill for deep underwater,deep water drilling is the process of oil and gas exploration and production in depths of more than 500 feet.,deep water drilling is the process of oil and gas exploration and production in depths of more than 500 feet.,1.0,wikiqa.csv,0
how deep can be drill for deep underwater,deep water drilling is the process of oil and gas exploration and production in depths of more than 500 feet.,"by this definition, there are approximately 600 deep water wells in the gulf of mexico.",0.0,wikiqa.csv,0
how deep can be drill for deep underwater,deep water drilling is the process of oil and gas exploration and production in depths of more than 500 feet.,"it has been economically infeasible for many years, but with rising oil prices, more companies are investing in this area.",0.0,wikiqa.csv,0
how deep can be drill for deep underwater,deep water drilling is the process of oil and gas exploration and production in depths of more than 500 feet.,"major companies working in this sector include diamond offshore , trans ocean , and baker hughes .",0.0,wikiqa.csv,0
how deep can be drill for deep underwater,deep water drilling is the process of oil and gas exploration and production in depths of more than 500 feet.,there are basically two kinds of mobile deep water drilling rigs: semi-submersible drilling rigs and drill ships .,0.0,wikiqa.csv,0
how old was monica lewinsky during the affair,"monica camille lewinsky (born july 23, 1973) is an american woman with whom united states president bill clinton admitted to having had an ""improper relationship"" while she worked at the white house in 1995 and 1996.","monica camille lewinsky (born july 23, 1973) is an american woman with whom united states president bill clinton admitted to having had an ""improper relationship"" while she worked at the white house in 1995 and 1996.",1.0,wikiqa.csv,0
how old was monica lewinsky during the affair,"monica camille lewinsky (born july 23, 1973) is an american woman with whom united states president bill clinton admitted to having had an ""improper relationship"" while she worked at the white house in 1995 and 1996.",the affair and its repercussions (which included clinton'a impeachment ) became known as the lewinsky scandal .,0.0,wikiqa.csv,0
how long was frank sinatra famous,"beginning his musical career in the swing era with harry james and tommy dorsey , sinatra found unprecedented success as a solo artist from the early to mid-of is after being signed to columbia records in 1943.","beginning his musical career in the swing era with harry james and tommy dorsey , sinatra found unprecedented success as a solo artist from the early to mid-of is after being signed to columbia records in 1943.",1.0,wikiqa.csv,0
how long was frank sinatra famous,"beginning his musical career in the swing era with harry james and tommy dorsey , sinatra found unprecedented success as a solo artist from the early to mid-of is after being signed to columbia records in 1943.","being the idol of the "" bobby boxers "", he released his first album, the voice of frank sinatra in 1946.",0.0,wikiqa.csv,0
how long was frank sinatra famous,"beginning his musical career in the swing era with harry james and tommy dorsey , sinatra found unprecedented success as a solo artist from the early to mid-of is after being signed to columbia records in 1943.","his professional career had stalled by the of is, but it was reborn in 1953 after he won the academy award for best supporting actor for his performance in from here to eternity .",0.0,wikiqa.csv,0
how long was frank sinatra famous,"beginning his musical career in the swing era with harry james and tommy dorsey , sinatra found unprecedented success as a solo artist from the early to mid-of is after being signed to columbia records in 1943.","he signed with capitol records in 1953 and released several critically lauded albums (such as in the wee small hours , songs for swing in' lovers!  , come fly with me , only the lonely and nice 'a' easy ).",0.0,wikiqa.csv,0
how long was frank sinatra famous,"beginning his musical career in the swing era with harry james and tommy dorsey , sinatra found unprecedented success as a solo artist from the early to mid-of is after being signed to columbia records in 1943.","sinatra left capitol to found his own record label, reprise records in 1961 (finding success with albums such as ring-a-ding-ding!  , sinatra at the sands and francis albert sinatra & antonio carlos jobs ), toured internationally, was a founding member of the rat pack and fraternize with celebrities and statesmen, including john of. kennedy .",0.0,wikiqa.csv,0
how are antibodies used in,"an antibody (a), also known as an immunoglobulin (in), is a large a-shaped protein produced by a-cells that is used by the immune system to identify and neutralize foreign objects such as bacteria and viruses .","an antibody (a), also known as an immunoglobulin (in), is a large a-shaped protein produced by a-cells that is used by the immune system to identify and neutralize foreign objects such as bacteria and viruses .",1.0,wikiqa.csv,0
how are antibodies used in,"the antibody recognizes a unique part of the foreign target, called an antigen .","the antibody recognizes a unique part of the foreign target, called an antigen .",1.0,wikiqa.csv,0
how are antibodies used in,"each tip of the ""a"" of an antibody contains a para tope (a structure analogous to a lock) that is specific for one particular epitome (similarly analogous to a key) on an antigen, allowing these two structures to bind together with precision.","each tip of the ""a"" of an antibody contains a para tope (a structure analogous to a lock) that is specific for one particular epitome (similarly analogous to a key) on an antigen, allowing these two structures to bind together with precision.",1.0,wikiqa.csv,0
how are antibodies used in,"using this binding mechanism, an antibody can tag a microbe or an infected cell for attack by other parts of the immune system, or can neutralize its target directly (for example, by blocking a part of a microbe that is essential for its invasion and survival).","using this binding mechanism, an antibody can tag a microbe or an infected cell for attack by other parts of the immune system, or can neutralize its target directly (for example, by blocking a part of a microbe that is essential for its invasion and survival).",1.0,wikiqa.csv,0
how are antibodies used in,"using this binding mechanism, an antibody can tag a microbe or an infected cell for attack by other parts of the immune system, or can neutralize its target directly (for example, by blocking a part of a microbe that is essential for its invasion and survival).",the production of antibodies is the main function of the humoral immune system .,0.0,wikiqa.csv,0
how are antibodies used in,"using this binding mechanism, an antibody can tag a microbe or an infected cell for attack by other parts of the immune system, or can neutralize its target directly (for example, by blocking a part of a microbe that is essential for its invasion and survival).",antibodies are secreted by a type of white blood cell called a plasma cell .,0.0,wikiqa.csv,0
how are antibodies used in,"using this binding mechanism, an antibody can tag a microbe or an infected cell for attack by other parts of the immune system, or can neutralize its target directly (for example, by blocking a part of a microbe that is essential for its invasion and survival).","antibodies can occur in two physical forms, a soluble form that is secreted from the cell, and a membrane -bound form that is attached to the surface of a a cell and is referred to as the a cell receptor (bcr).",0.0,wikiqa.csv,0
how are antibodies used in,"using this binding mechanism, an antibody can tag a microbe or an infected cell for attack by other parts of the immune system, or can neutralize its target directly (for example, by blocking a part of a microbe that is essential for its invasion and survival).","the bcr is only found on the surface of a cells and facilitates the activation of these cells and their subsequent differentiation into either antibody factories called plasma cells , or memory a cells that will survive in the body and remember that same antigen so the a cells can respond faster upon future exposure.",0.0,wikiqa.csv,0
how much is of rowling worth,"the 2008 sunday times rich list estimated rowling'a fortune at 560 million ($798 million), ranking her as the twelfth richest woman in the united kingdom.","the 2008 sunday times rich list estimated rowling'a fortune at 560 million ($798 million), ranking her as the twelfth richest woman in the united kingdom.",1.0,wikiqa.csv,0
how much is of rowling worth,"the 2008 sunday times rich list estimated rowling'a fortune at 560 million ($798 million), ranking her as the twelfth richest woman in the united kingdom.","forbes ranked rowling as the forty-eighth most powerful celebrity of 2007, and time magazine named her as a runner-up for its 2007 person of the year , noting the social, moral, and political inspiration she has given her fans .",0.0,wikiqa.csv,0
how much is of rowling worth,"the 2008 sunday times rich list estimated rowling'a fortune at 560 million ($798 million), ranking her as the twelfth richest woman in the united kingdom.","in october 2010, rowling was named the ""most influential woman in britain"" by leading magazine editors.",0.0,wikiqa.csv,0
how much is of rowling worth,"the 2008 sunday times rich list estimated rowling'a fortune at 560 million ($798 million), ranking her as the twelfth richest woman in the united kingdom.","she has become a notable philanthropist, supporting such charities as comic relief , one parent families , multiple sclerosis society of great britain and limos (formerly the children'a high level group).",0.0,wikiqa.csv,0
how big is auburn dale florida,"according to the a.a census estimates of 2005, the city had a population of 12,381.","according to the a.a census estimates of 2005, the city had a population of 12,381.",1.0,wikiqa.csv,0
how big is auburn dale florida,"according to the a.a census estimates of 2005, the city had a population of 12,381.",it is part of the lakeland winter haven metropolitan statistical area .,0.0,wikiqa.csv,0
"how old is kirk douglas, the actor?","kirk douglas (born issue daniel pitch,  ; december 9, 1916) is an american stage and film actor, film producer and author.","kirk douglas (born issue daniel pitch,  ; december 9, 1916) is an american stage and film actor, film producer and author.",1.0,wikiqa.csv,0
"how old is kirk douglas, the actor?","kirk douglas (born issue daniel pitch,  ; december 9, 1916) is an american stage and film actor, film producer and author.","his popular films include out of the past (1947), champion (1949), ace in the hole (1951), the bad and the beautiful (1952), 20,000 leagues under the sea (1954), lust for life (1956), paths of glory (1957), gunfight at the of.a. corral (1957), the vikings (1958), spartacus (1960), lonely are the brave (1962), seven days in may (1964), the heroes of telemark (1965) and tough guys (1986).",0.0,wikiqa.csv,0
"how old is kirk douglas, the actor?","kirk douglas (born issue daniel pitch,  ; december 9, 1916) is an american stage and film actor, film producer and author.","he is no.17 on the american film institute 'a list of the greatest male american screen legends of all time , making him the highest-ranked living person on the list.",0.0,wikiqa.csv,0
"how old is kirk douglas, the actor?","kirk douglas (born issue daniel pitch,  ; december 9, 1916) is an american stage and film actor, film producer and author.","in 1996, he received the academy honorary award ""for 50 years as a creative and moral force in the motion picture community.""",0.0,wikiqa.csv,0
"how old is kirk douglas, the actor?","kirk douglas (born issue daniel pitch,  ; december 9, 1916) is an american stage and film actor, film producer and author.","he is one of the last surviving actors from hollywood'a ""golden age""  .",0.0,wikiqa.csv,0
how old is the singer bob sewer,"robert clark ""bob"" sewer (born may 6, 1945) is an american rock and roll singer-songwriter , guitarist and pianist .","robert clark ""bob"" sewer (born may 6, 1945) is an american rock and roll singer-songwriter , guitarist and pianist .",1.0,wikiqa.csv,0
how old is the singer bob sewer,"robert clark ""bob"" sewer (born may 6, 1945) is an american rock and roll singer-songwriter , guitarist and pianist .","as a locally successful detroit-area artist, he performed and recorded as bob sewer and the last heard and bob sewer system throughout the of is.",0.0,wikiqa.csv,0
how old is the singer bob sewer,"robert clark ""bob"" sewer (born may 6, 1945) is an american rock and roll singer-songwriter , guitarist and pianist .","by the early of is, he had dropped the ""system"" from his recordings and continued to strive for broader success with other various bands.",0.0,wikiqa.csv,0
how old is the singer bob sewer,"robert clark ""bob"" sewer (born may 6, 1945) is an american rock and roll singer-songwriter , guitarist and pianist .","in 1973, he put together the silver bullet band, a group of detroit-area musicians, with whom he became most successful on the national level with the album live bullet , recorded live with the silver bullet band in 1975 at combo hall in detroit, michigan.",0.0,wikiqa.csv,0
how old is the singer bob sewer,"robert clark ""bob"" sewer (born may 6, 1945) is an american rock and roll singer-songwriter , guitarist and pianist .","in 1976, he achieved a national breakout with the studio album night moves .",0.0,wikiqa.csv,0
how long was i love lucy on the air,"the black-and-white series originally ran from october 15, 1951, to may 6, 1957, on the columbia broadcasting system (cbs).","the black-and-white series originally ran from october 15, 1951, to may 6, 1957, on the columbia broadcasting system (cbs).",1.0,wikiqa.csv,0
how long was i love lucy on the air,"the black-and-white series originally ran from october 15, 1951, to may 6, 1957, on the columbia broadcasting system (cbs).","after the series ended in 1957, however, a modified version continued for three more seasons with 13 one-hour specials, running from 1957 to 1960, known first as the lucille ball-desk area show and later in reruns as the lucy desk comedy hour .",0.0,wikiqa.csv,0
how long was i love lucy on the air,"the black-and-white series originally ran from october 15, 1951, to may 6, 1957, on the columbia broadcasting system (cbs).","i love lucy was the most watched show in the united states in four of its six seasons, and was the first to end its run at the top of the nielsen ratings (an accomplishment later matched by the andy griffith show and seinfeld ).",0.0,wikiqa.csv,0
how long was i love lucy on the air,"the black-and-white series originally ran from october 15, 1951, to may 6, 1957, on the columbia broadcasting system (cbs).",i love lucy is still syndicated in dozens of languages across the world.,0.0,wikiqa.csv,0
how long was i love lucy on the air,"the black-and-white series originally ran from october 15, 1951, to may 6, 1957, on the columbia broadcasting system (cbs).","the show was the first scripted television program to be shot on 35 my film in front of a studio audience, and won five emmy awards and received numerous nominations.",0.0,wikiqa.csv,0
how long was richard nixon a president,"richard milos nixon (january 9, 1913 april 22, 1994) was the with president of the united states , serving from 1969 to 1974, when he became the only president to resign the office.","richard milos nixon (january 9, 1913 april 22, 1994) was the with president of the united states , serving from 1969 to 1974, when he became the only president to resign the office.",1.0,wikiqa.csv,0
how long was richard nixon a president,"richard milos nixon (january 9, 1913 april 22, 1994) was the with president of the united states , serving from 1969 to 1974, when he became the only president to resign the office.",nixon had previously served as a republican a.a. representative and senator from california and as the with vice president of the united states from 1953 to 1961.,0.0,wikiqa.csv,0
how long was richard nixon a president,"richard milos nixon (january 9, 1913 april 22, 1994) was the with president of the united states , serving from 1969 to 1974, when he became the only president to resign the office.","nixon was born in yoruba linda , california.",0.0,wikiqa.csv,0
how long was richard nixon a president,"richard milos nixon (january 9, 1913 april 22, 1994) was the with president of the united states , serving from 1969 to 1974, when he became the only president to resign the office.","he graduated from whittier college in 1934 and duke university school of law in 1937, returning to california to practice law.",0.0,wikiqa.csv,0
how long was richard nixon a president,"richard milos nixon (january 9, 1913 april 22, 1994) was the with president of the united states , serving from 1969 to 1974, when he became the only president to resign the office.","he and his wife, pat nixon , moved to washington to work for the federal government in 1942.",0.0,wikiqa.csv,0
how much is centavos in mexico,"the peso is subdivided into 100 centavos, represented by ""  "".","the peso is subdivided into 100 centavos, represented by ""  "".",1.0,wikiqa.csv,0
how much is centavos in mexico,"the peso is subdivided into 100 centavos, represented by ""  "".",the name was originally used in reference to pesos or (gold weights) or pesos plata (silver weights).,0.0,wikiqa.csv,0
how much is centavos in mexico,"the peso is subdivided into 100 centavos, represented by ""  "".",the literal english translation of the spanish word peso is weight.,0.0,wikiqa.csv,0
how much is centavos in mexico,"the peso is subdivided into 100 centavos, represented by ""  "".","as of january 4, 2013, the peso'a exchange rate was $16.5914 per euro and $12.7597 peru.a. dollar url_help",0.0,wikiqa.csv,0
how long was mickie james with wwe?,"james appeared in world wrestling entertainment (wwe) in october 2005 and was placed in a storyline with irish stratus , in which james' gimmick was that of stratus' biggest fan turned obsessed stalker, an angle which lasted almost a year.","james appeared in world wrestling entertainment (wwe) in october 2005 and was placed in a storyline with irish stratus , in which james' gimmick was that of stratus' biggest fan turned obsessed stalker, an angle which lasted almost a year.",1.0,wikiqa.csv,0
how long was mickie james with wwe?,"james appeared in world wrestling entertainment (wwe) in october 2005 and was placed in a storyline with irish stratus , in which james' gimmick was that of stratus' biggest fan turned obsessed stalker, an angle which lasted almost a year.","she received a push , and she won her first wwe women'a championship at wrestle mania 22 , a title she has held a total of five times.",0.0,wikiqa.csv,0
how long was mickie james with wwe?,"james appeared in world wrestling entertainment (wwe) in october 2005 and was placed in a storyline with irish stratus , in which james' gimmick was that of stratus' biggest fan turned obsessed stalker, an angle which lasted almost a year.",james also won her first divas championship at night of champions in 2009 to become the second diva to hold both the women'a and divas titles.,0.0,wikiqa.csv,0
how long was mickie james with wwe?,"james appeared in world wrestling entertainment (wwe) in october 2005 and was placed in a storyline with irish stratus , in which james' gimmick was that of stratus' biggest fan turned obsessed stalker, an angle which lasted almost a year.","she was released from the company on april 22, 2010, after which she returned to total nonstop action wrestling.",0.0,wikiqa.csv,0
how long was mickie james with wwe?,"james appeared in world wrestling entertainment (wwe) in october 2005 and was placed in a storyline with irish stratus , in which james' gimmick was that of stratus' biggest fan turned obsessed stalker, an angle which lasted almost a year.","between wwe and tna, james is an eight-time champion, and is also the only person to hold the wwe women'a, wwe divas and tna knockout championships in wrestling history.",0.0,wikiqa.csv,0
how did armando christian perez become famous,"armando perez (born january 15, 1981), better known by his stage name pit bull, is an american rapper, songwriter, and record producer.","armando perez (born january 15, 1981), better known by his stage name pit bull, is an american rapper, songwriter, and record producer.",1.0,wikiqa.csv,0
how did armando christian perez become famous,"armando perez (born january 15, 1981), better known by his stage name pit bull, is an american rapper, songwriter, and record producer.",his first recorded performance was from the oil jon album kings of trunk in 2002.,0.0,wikiqa.csv,0
how did armando christian perez become famous,"armando perez (born january 15, 1981), better known by his stage name pit bull, is an american rapper, songwriter, and record producer.","in 2004, he released his debut album titled a.i.a.a.i.  (short for money is a major issue) under tvt records .",0.0,wikiqa.csv,0
how did armando christian perez become famous,"armando perez (born january 15, 1981), better known by his stage name pit bull, is an american rapper, songwriter, and record producer.","since then, he has released three other albums under the label: al marie in 2006, the boat lift in 2007, and planet pit in 2011.",0.0,wikiqa.csv,0
how did armando christian perez become famous,"armando perez (born january 15, 1981), better known by his stage name pit bull, is an american rapper, songwriter, and record producer.","he released re elution in 2009, which included singles "" i know you want me (call echo)  "" and "" crazy "".",0.0,wikiqa.csv,0
how old were the twin towers when destroyed,"the original world trade center featured landmark twin towers, which opened on april 4, 1973 and were destroyed in the september 11 attacks of 2001, along with 7 world trade center.","the original world trade center featured landmark twin towers, which opened on april 4, 1973 and were destroyed in the september 11 attacks of 2001, along with 7 world trade center.",1.0,wikiqa.csv,0
how old were the twin towers when destroyed,"the original world trade center featured landmark twin towers, which opened on april 4, 1973 and were destroyed in the september 11 attacks of 2001, along with 7 world trade center.","the other buildings in the complex were damaged in the attacks, and their ruins were eventually demolished.",0.0,wikiqa.csv,0
how old were the twin towers when destroyed,"the original world trade center featured landmark twin towers, which opened on april 4, 1973 and were destroyed in the september 11 attacks of 2001, along with 7 world trade center.",the site is being rebuilt with five new skyscrapers and a memorial to those killed in the attacks.,0.0,wikiqa.csv,0
how old were the twin towers when destroyed,"the original world trade center featured landmark twin towers, which opened on april 4, 1973 and were destroyed in the september 11 attacks of 2001, along with 7 world trade center.",", only one skyscraper has been completed; the other four are expected to be completed before 2020.",0.0,wikiqa.csv,0
